"a * ( 1 - e ) > 30 and arc > 0.8" a e i Om om M H
True 38.16751480102539 0.1223106 0.4501178001967277 6.170143706285647 5.088602562303605 0.9177824364466877 7.0
True 39.64386749267578 0.1510902 0.13684724833826462 0.7509535702276632 2.2299388166016505 3.0843599901834455 5.699999809265137
True 43.39335250854492 0.1405338 0.045107686276191404 5.399607579667495 3.5985218544590483 4.381072299702875 7.5
True 40.50159454345703 0.1658736 0.4449137504001175 1.2444979737131725 0.33240404935489415 5.584718580716722 7.199999809265137
True 42.057891845703125 0.2567935 0.38281475931289505 2.564878461630409 6.129696148281742 5.077430601530723 6.5
True 39.366268157958984 0.236095 0.3410132502107933 2.526728412698915 1.8309663926391355 2.279333264287677 7.5
True 357.625244140625 0.8991349 0.5163853374697103 1.1794558567262763 5.438596790658473 0.008901179018723513 8.699999809265137
True 43.115238189697266 0.1338053 0.23216316526701603 3.7733514558039163 3.0798936027192734 5.5053297486214605 7.0
True 56.46696090698242 0.4413679 0.6578212290109382 0.1951557289564636 4.288159669276081 0.29967616311328776 7.5
True 50.50999450683594 0.2898909 0.6592117319950959 1.084303441243699 4.078747855912098 0.43964145710057395 7.099999904632568
True 79.92389678955078 0.5429962 0.3193137470698004 1.7521417512208068 3.9049795242616274 0.393804559867216 7.800000190734863
True 693.8568115234375 0.9279115 0.07379322271700457 0.5147522205102464 0.5594876010272339 6.270916656669809 6.699999809265137
True 38.23934555053711 0.0197482 0.3464942687607718 3.195591174168349 1.0187741655144 2.3990221152624542 7.900000095367432
True 43.5008544921875 0.0430742 0.051441661227862596 1.921277780471194 1.0519568863806783 3.679685949736957 7.599999904632568
True 61.79046630859375 0.2639981 0.45923400034515066 0.29852374673058324 0.19437032946148564 6.197331917854266 7.599999904632568
True 43.72089385986328 0.0575843 0.05969602083564391 2.2472581521187625 4.538052063841486 6.153493090518253 7.699999809265137
True 45.253108978271484 0.1240949 0.02582877810364738 1.7878566056515324 4.954367525454815 6.22193899369438 8.5
True 43.571292877197266 0.0256476 0.10860276050229299 3.1843531670004324 6.202396717615379 3.5432388912867476 8.100000381469727
True 45.80349349975586 0.1471548 0.042945224438182286 0.3750670577801229 4.350249672194625 1.6111581310117016 7.599999904632568
True 43.74318313598633 0.1410553 0.14608354040709337 0.3286830141008082 4.890346730745964 1.1625979138680202 8.300000190734863
True 47.848514556884766 0.2559723 0.22635489415333726 0.34710340028110015 4.829996837283679 0.9739754017634686 8.0
True 45.52846908569336 0.17984 0.4224756195307911 0.3065583705812978 2.6735242488290636 3.7549093315712265 7.099999904632568
True 43.84931182861328 0.0832704 0.04455982826688087 2.049933761152377 4.1249792671714385 0.3891652999587844 8.199999809265137
True 40.84059524536133 0.0598929 0.2589935977879396 3.175197485488849 5.026178598984366 4.8335287215213425 8.0
True 42.29459762573242 0.2331643 0.16884228258215164 0.3748364946087493 4.007922151985878 1.8032318335728867 7.699999809265137
True 43.017581939697266 0.0367436 0.036659594182674435 2.4745440374549212 2.173126932647535 1.903834341647284 7.699999809265137
True 42.61049270629883 0.0156776 0.0213371738329038 2.690438783860484 2.5124402871345306 1.3851051561021952 8.199999809265137
True 42.706939697265625 0.013246 0.022273892892663336 1.2187721038991162 0.08915962059486975 5.331374196746356 7.800000190734863
True 43.27322006225586 0.1662458 0.4721482011031629 0.23787702732005148 4.6394860108082066 1.4055904575231937 7.800000190734863
True 43.59003829956055 0.0710189 0.147737413378303 0.4857403095166548 2.9059020981694537 3.176910697018097 7.900000095367432
True 47.76681137084961 0.2730518 0.06445605509951066 1.1373877651990576 3.267721028080382 1.6382375524497907 7.099999904632568
True 43.57761764526367 0.1134941 0.03603319372715258 1.9447207885988347 5.007154574053494 6.017189842766908 8.199999809265137
True 42.6046142578125 0.042829 0.039065706132101384 1.7727816491430843 2.2885952059267547 2.4813545393105807 7.699999809265137
True 43.289344787597656 0.0216213 0.027696629826661087 0.7783449144084279 5.222013084478907 0.5741323238615796 7.300000190734863
True 44.06594467163086 0.0745718 0.015902393377054545 2.2499612606251933 4.544655638080447 6.125880371071876 7.699999809265137
True 42.388511657714844 0.05374 0.02297132484788465 0.6604600221770432 2.525517207035147 3.434355816434967 7.800000190734863
True 46.494503021240234 0.0552683 0.031138942386129638 2.656393731433238 3.7258473198596276 0.2000376028402015 8.100000381469727
True 40.87862777709961 0.0972042 0.5878740353493068 1.088174545625211 4.070330136338576 1.5525217153947728 8.600000381469727
True 46.321231842041016 0.1650225 0.16665363021929727 1.8821283803406479 5.125583749832664 6.19067614565794 6.5
True 170.08255004882812 0.7941085 0.45535290910955095 3.0813143991608305 4.938710268774021 6.176817055345167 7.699999809265137
True 52.94252395629883 0.3105055 0.5767262427633169 2.962349661686446 0.9575604091735199 2.216627139050944 7.0
True 47.325592041015625 0.1683758 0.2040919992837381 2.083696119029911 0.9627728146380503 3.5698995306434216 6.099999904632568
True 45.06509017944336 0.0571876 0.05874342059729018 2.8989411277122046 2.0401518373104617 1.6338061855539534 7.300000190734863
True 43.2592658996582 0.0518842 0.06514703305027773 1.1173051337348792 3.5463558550265764 1.9303518360953666 6.800000190734863
True 46.50876235961914 0.0761774 0.043145585698318716 1.431952290205561 5.687849493930041 5.927526535186121 7.5
True 42.71501922607422 0.1147297 0.4777063847457264 3.30102998278233 0.30184770466613836 3.034033436115891 6.5
True 36.30335998535156 0.067421 0.03522929774616614 2.7732958506433563 4.549135607666178 5.784892420891438 7.900000095367432
True 44.2697639465332 0.0709654 0.034434473157642795 1.3624539057666352 0.7870748896197621 4.62613824742473 7.300000190734863
True 43.959598541259766 0.0992258 0.041167081712606815 0.9231843924018044 3.8593438621381386 1.6737164508079354 7.599999904632568
True 44.47317886352539 0.2755512 0.19582960858079454 0.40259528844091774 1.7491454286783585 5.050804316952111 7.800000190734863
True 39.40670394897461 0.151221 0.034505508818531455 0.5285237594021824 5.2788710411198805 0.6847434573656854 8.899999618530273
True 62.51220703125 0.2884708 0.5739920418511597 0.26843110832188066 5.394591249438221 0.5586205423553314 7.0
True 55.40650177001953 0.3958723 0.46063289228674204 0.2932575454120333 5.9544638769800535 0.19848860848167052 9.199999809265137
True 43.006717681884766 0.047735 0.01250545858584742 1.9215556813309438 3.598574052416414 1.0640816596125637 8.300000190734863
True 43.606380462646484 0.0713678 0.13354735872106105 3.2775542177732815 4.248536093313446 5.537116174128211 8.300000190734863
True 47.55312728881836 0.3000102 0.1629860079898242 3.1705129851313996 3.8253832319174483 6.155938937663382 9.0
True 39.43129348754883 0.1828723 0.11915921481298765 0.6406042254587122 6.26025122913626 6.1825172853423735 9.0
True 43.5755615234375 0.2860231 0.436798299610319 0.37264141736976514 2.627364210286938 3.926947141145364 6.599999904632568
True 42.647891998291016 0.0299085 0.03197164003818636 1.4358180016858655 3.63463511778885 1.5412926298165082 8.100000381469727
True 42.42388153076172 0.0811912 0.22692264680822855 3.2385705994205924 1.9419706752991643 1.3408712488184695 7.699999809265137
True 43.444740295410156 0.0246375 0.05150431625369591 1.003102860658856 1.8249220822290917 3.870774682168977 7.900000095367432
True 54.80585861206055 0.3860549 0.06690998743526134 2.770071827827706 4.259685417217064 6.169623857240864 8.300000190734863
True 43.77928161621094 0.0509214 0.016496328234412654 1.6549875041258442 4.141353446817681 0.8038993432273105 7.900000095367432
True 36.52175521850586 0.0936049 0.19968311945435513 0.36277120973771343 4.754709805899357 1.4119669972792248 8.800000190734863
True 44.22201919555664 0.0702855 0.054347282329247536 2.4779728573583983 0.13809236769403913 4.1693427372421965 7.599999904632568
True 42.496097564697266 0.0405687 0.050824511095939565 1.9957416287625727 2.556671131783003 2.058451216108723 8.0
True 42.95701217651367 0.0295696 0.07001632765905419 0.7333326982961267 3.594141487098086 2.306600305424562 7.599999904632568
True 39.39397048950195 0.1839628 0.03640407635964894 1.131648919366046 3.5897288954879336 1.628788790060244 8.199999809265137
True 45.235103607177734 0.0139872 0.03364104672869173 1.644449242534346 1.5174809070359463 3.532961220007914 7.599999904632568
True 39.454505920410156 0.1394805 0.05278277089617766 0.521328630506088 3.1498146308231947 2.957772753037036 7.800000190734863
True 44.26052474975586 0.0564164 0.07788950569106111 0.5119038365663522 3.9487363262360655 2.1217524246910346 7.400000095367432
True 47.45069122314453 0.1758201 0.12539283436464407 0.389471430326089 5.775974559665199 0.3892546823028702 7.900000095367432
True 42.94973373413086 0.0188141 0.11861938373765017 0.46948780304271465 2.7632852944218573 3.475860116759416 7.900000095367432
True 45.05653762817383 0.0301002 0.06209322784017591 2.3522058738277334 4.817418727455235 5.84005713971134 7.699999809265137
True 42.72469711303711 0.0448789 0.05134619106397246 2.7206057411083564 2.0458908163015277 1.8505519450858507 8.300000190734863
True 44.853694915771484 0.095528 0.047587621883273194 1.2424578591601174 0.22204584957531862 5.405948566222974 7.5
True 45.22942352294922 0.0906844 0.04274817548465164 0.6938577267223182 5.586936993904758 0.37595701963740014 8.199999809265137
True 46.29309844970703 0.1934955 0.18281310914740964 3.3722045608113516 4.932200437805432 5.075154664063141 7.5
True 44.74554443359375 0.1141172 0.016254775362353265 1.7302630839174789 3.322127544937938 1.4189326282683816 7.800000190734863
True 39.245338439941406 0.2002565 0.11839406366467266 3.1150563838560257 4.942430172184644 5.286805130639444 8.5
True 43.534908294677734 0.0601631 0.05041261578265598 1.4278644710903439 2.5610991697274774 2.6184508764345518 7.099999904632568
True 40.539119720458984 0.1104006 0.5268625460932183 6.1401868724477815 3.2945020423183276 0.0011074114309882887 6.900000095367432
True 43.57429885864258 0.2469736 0.07547083111142955 1.826477634621807 1.3180416998479287 5.778203092865377 6.599999904632568
True 47.02301025390625 0.1423797 0.125376597404373 2.3010028734454337 1.9736066322043246 4.695118913347744 5.199999809265137
True 56.160945892333984 0.3891778 0.1646655305312827 4.955504695240279 5.362599227895318 5.525302924164837 4.099999904632568
True 42.78641891479492 0.1401018 0.4721620162513177 4.792297661524735 4.629711676975398 5.898460795048996 5.0
True 45.64684295654297 0.3374855 0.27447343800586377 5.587394524980034 1.781386189467076 0.7578919703946739 6.199999809265137
True 41.75147247314453 0.0456997 0.19498433789556022 5.638959715270585 1.3059757158971068 1.6910309926350855 5.800000190734863
True 43.90007400512695 0.1721362 0.13832781610153735 0.35568011057170035 0.8698701710653446 1.595426705294549 5.300000190734863
True 43.88325881958008 0.0189952 0.03354487956561005 3.4780756004702527 5.789956688020333 0.09616170360144695 6.0
True 43.30590057373047 0.0148374 0.11308756538987846 2.864909657406518 2.743509991747474 3.832960457850942 5.699999809265137
True 36.61860275268555 0.1589804 0.07909011696711767 2.084880293608615 3.4288486656167922 4.452553940205583 6.5
True 38.180625915527344 0.0231795 0.12098482838499378 1.7420748691422527 1.9599764405872446 0.43657998697995976 6.300000190734863
True 45.0168342590332 0.0896254 0.18733089562062005 1.1774795248813286 4.667752802618308 3.9862908923478177 5.400000095367432
True 78.75109100341797 0.5487252 0.4539105743526777 0.1565759290488148 3.3104826067554574 6.282145609090019 6.800000190734863
True 104.40966033935547 0.6556923 0.44321152441036604 3.749882348697593 0.14500649148323808 6.281971970986946 6.599999904632568
True 36.65244674682617 0.1345717 0.23735238458530586 2.521930994311246 3.264632027531999 4.103810598614725 6.5
True 41.60261917114258 0.1021697 0.3314123547439759 2.4551290604760254 1.5657034306842836 5.970173331618213 5.400000095367432
True 44.907806396484375 0.1512486 0.4924915893275738 0.09643310468366124 2.2802219611434364 0.6442132747889603 6.300000190734863
True 43.174068450927734 0.1506397 0.3753939608039301 3.3048811800346938 0.7805595991709379 5.815695607323731 7.800000190734863
True 39.697322845458984 0.1868994 0.10529920071621217 3.2776474284114343 6.148294067438201 0.2512734766172066 7.800000190734863
True 72.66891479492188 0.441802 0.5226116083612338 4.36974800611564 3.313137245730048 1.5571193967006856 4.599999904632568
True 54.914554595947266 0.2941317 0.2804066945984513 5.141857261989702 0.4084007465906951 4.944612899014073 7.099999904632568
True 53.81899642944336 0.2870442 0.466000293726715 5.054934347170605 1.6760288735824511 2.108473504021736 6.900000095367432
True 55.695735931396484 0.4176524 0.15543797695978076 4.500688979012111 0.41776655151228576 5.001221583777015 6.300000190734863
True 55.11067199707031 0.3080481 0.47191467516507657 3.530245860960469 0.6674643355810334 5.657831407387104 6.099999904632568
True 62.49554443359375 0.4568651 0.3094205363838332 4.817894900658141 3.3794582126724007 0.5117661511379951 6.400000095367432
True 43.598331451416016 0.2060272 0.32322503189425894 4.223005433207293 4.254482932027593 0.8825498139103481 5.400000095367432
True 75.7625732421875 0.2624207 0.4451641874111258 5.34088700816012 4.2673590495820175 6.109043334028177 6.900000095367432
True 56.63359832763672 0.390204 0.08916747692008548 5.629336116355474 2.0288729506198124 1.2065075812890287 7.199999809265137
True 76.11815643310547 0.321268 0.5211333209296444 3.1066437242885745 0.5780575569922475 6.234984221978024 4.699999809265137
True 1515.6656494140625 0.9760323 0.36052080532708286 5.8797680673577295 2.341403826130263 0.005712986122708161 6.099999904632568
True 49.94216537475586 0.2646742 0.4735415004064651 5.290804665964526 1.3091801644787446 2.302424468835318 6.900000095367432
True 46.37549591064453 0.2166927 0.6089307179821818 3.368859364166103 2.911394068969415 2.688703201778079 6.800000190734863
True 57.031131744384766 0.3521121 0.3341469551302965 4.128049359276082 0.7880477423659681 4.987047707823396 7.199999809265137
True 94.2124252319336 0.5909726 0.26884213394662076 5.2857686283431855 2.315391400182914 0.6139394582023483 5.599999904632568
True 53.81415557861328 0.2888952 0.21339843235777683 3.6245254919748002 4.040845747278091 1.401010752554639 6.599999904632568
True 102.62646484375 0.6281929 0.5081889265827734 3.510847129264223 4.5248353279836415 0.4374229773335107 6.800000190734863
True 55.16144943237305 0.3798229 0.08238233335143044 5.08720546799575 2.3396261661026347 1.4693157745091001 6.199999809265137
True 46.575050354003906 0.102887 0.21158400406234903 0.5895252618041832 4.8971196820302545 5.027572497498913 5.400000095367432
True 51.06974792480469 0.2872002 0.31077472050862487 2.590592879851778 2.0710813907364782 6.1218163872484155 6.5
True 40.97775650024414 0.1445376 0.25306959568014015 1.697336559148066 2.270791974039575 6.211677301382087 5.400000095367432
True 44.176551818847656 0.0419968 0.10339417500945124 1.4765766169050922 2.3492891798018785 0.03315532151596951 6.0
True 41.48228454589844 0.2524975 0.2746987747235981 2.245324164535147 2.5969383937811097 6.026333007421369 7.0
True 47.99571990966797 0.2587294 0.2966377293361027 2.3405063408429063 0.48803821806322967 0.5724208433870402 6.300000190734863
True 39.891387939453125 0.1952266 0.1544015911768196 5.789316996726496 4.099745016894611 0.24819874062541245 6.900000095367432
True 58.29258728027344 0.3677583 0.5199662238714308 1.8379894147497835 2.291376078737015 0.017463589382626734 6.300000190734863
True 43.37448501586914 0.0750667 0.14894605574952186 2.064590468211628 2.365379466475919 5.520042648379712 6.099999904632568
True 38.07880401611328 0.0134921 0.4256407864863503 1.5359850829220347 5.213474990024113 3.613126896193152 6.199999809265137
True 43.3651008605957 0.1551426 0.48537519013120495 0.9967882393981691 1.5010919468456532 1.1177797090411312 5.0
True 56.26237106323242 0.345699 0.1811939737836687 2.9860691059352367 2.404728736846276 5.522081564510277 4.699999809265137
True 66.09001922607422 0.4349519 0.6217897913056294 0.775674962257569 3.7646826001395994 6.022246120412532 6.099999904632568
True 39.49195861816406 0.0635664 0.2585738503106295 1.1853196048144128 1.552614526558762 1.1074779361544322 6.5
True 39.810489654541016 0.1516853 0.05542694447992247 6.0543143083626125 4.876233042232981 5.6983817634090865 8.199999809265137
True 39.72827911376953 0.2027647 0.3488267318224904 2.741000495052292 2.6457019386048968 5.517948338498474 6.400000095367432
True 63.07636642456055 0.2712978 0.35742860898539186 3.1839875149827646 1.6816309660934874 5.989541969594142 5.5
True 41.748207092285156 0.1115748 0.3094873817271942 2.4208043761343214 2.685472521059704 5.770773406056274 6.300000190734863
True 39.6446533203125 0.069102 0.33798387118131457 2.5528385766582695 5.5942132826350734 3.5729134300490646 5.099999904632568
True 39.754520416259766 0.2232849 0.13914654672203336 1.9177219277837203 1.7088214413490328 0.374528466739168 7.0
True 39.59123229980469 0.0880485 0.26790874591881847 2.0796992468659203 5.166128246900248 4.3865096757004896 5.099999904632568
True 39.979373931884766 0.2245224 0.25284112974812495 2.5509051217068723 2.611329051047462 5.909883092964345 7.099999904632568
True 53.885986328125 0.3306923 0.20066590912037843 2.759915064062362 0.6174843919293528 0.6328755988172478 5.699999809265137
True 141.96728515625 0.7309305 0.7105125369684284 1.060624343885423 2.2989535709866176 0.10991455043148196 5.5
True 38.77131271362305 0.0337447 0.4202210206414436 3.794383770512817 0.9978355940758701 6.081960051006507 6.199999809265137
True 42.53194808959961 0.2507512 0.1732673910494273 1.1586444512297978 3.5987138683736433 6.15469683933097 6.800000190734863
True 39.94316482543945 0.2441089 0.06980741099391588 2.260408575265465 1.5257303148285757 0.39007550184034623 7.400000095367432
True 107.11560821533203 0.6603692 0.4669926874174194 2.934679950592741 0.1139809976789512 0.12868591627631112 6.0
True 56.3212890625 0.4180237 0.19383190486809884 3.7491907257624995 0.7937012338860429 6.282410859934592 6.800000190734863
True 39.86305618286133 0.230207 0.12695873979609706 3.4464348498751303 1.0216726168867878 0.09047821822959523 7.099999904632568
True 43.082725524902344 0.1182925 0.44579672145953325 5.0106587614158205 1.8405954510344806 5.4220122212861135 5.400000095367432
True 41.245540618896484 0.051542 0.28070426956075406 3.0971863066254848 2.323267166474605 0.29775702265274945 5.900000095367432
True 43.66182327270508 0.0958267 0.022715809105453757 3.8971040242860453 2.7368398384812616 5.988292414410676 5.800000190734863
True 43.61395263671875 0.0681255 0.06672550943431373 2.0268797077019425 3.1880413787940833 5.324926683747275 5.800000190734863
True 44.528114318847656 0.0740101 0.17496244314899229 1.111652574321186 3.5004908947332316 0.5824429177802537 5.699999809265137
True 55.63890838623047 0.36301 0.5622644790958595 1.8235056800033331 2.1262865896049488 0.22311835448056397 6.599999904632568
True 46.2129020690918 0.1997958 0.2250064524696461 0.3628464440385082 4.356408764847651 0.9131256995436023 5.900000095367432
True 46.58088684082031 0.1161707 0.16143563211647777 6.133502338111683 5.561905410186886 0.42030897153644353 5.800000190734863
True 49.87239074707031 0.26851 0.19122350502793437 1.0284144757653506 4.869700308079016 0.06500374250006387 6.699999809265137
True 42.962135314941406 0.1576561 0.1362517488737661 0.018613762884350724 4.7876712180790495 0.4692581386882089 6.400000095367432
True 43.58500671386719 0.056218 0.21213219912798503 5.676498568731906 0.5867465195227944 5.698398275007845 5.800000190734863
True 39.492897033691406 0.1698962 0.057272282088752 1.7022468955659542 1.5891186087785327 2.4578372289885273 5.599999904632568
True 40.77173614501953 0.0759365 0.32196036327160754 4.48735293353743 2.844538072964066 4.771936729726644 6.300000190734863
True 44.24174880981445 0.1806117 0.5021373257692454 5.984302999097737 4.811904918734335 1.0522821915078315 5.800000190734863
True 42.97698974609375 0.2158564 0.2803642837580918 5.364915645411469 6.199032079894173 0.3364286183942219 6.800000190734863
True 45.71125793457031 0.0760153 0.08554224888621512 5.231555723296879 3.4057683800296203 3.8899553009719456 5.400000095367432
True 47.521278381347656 0.2222903 0.7641051252178288 2.422277636849353 3.4471925192052577 0.0699672838831047 6.5
True 45.985015869140625 0.1822079 0.2916392755756467 3.6875577212870136 3.200102036422725 0.2889762476436219 6.099999904632568
True 46.81635284423828 0.1873621 0.07605254871728692 6.2085070744204565 5.598246906422107 0.23705865456182693 6.5
True 46.714324951171875 0.1202453 0.06832073876608198 5.392188012870534 4.584764974625912 1.2241121413588885 4.800000190734863
True 46.88339614868164 0.1414882 0.38982017127083485 6.187708318939156 6.174649242217843 0.07790032478298956 6.099999904632568
True 38.53672409057617 0.0477262 0.07682677958044339 2.2237433717997446 0.09641076742001821 4.9972145916008825 6.099999904632568
True 53.05418395996094 0.2287296 0.6048251888457157 5.223430418811047 4.75050787033143 0.9715459330590438 5.099999904632568
True 41.99604415893555 0.2672911 0.08015285140011379 3.638026120804848 2.991047619277031 0.06997444112853429 7.400000095367432
True 44.001136779785156 0.078109 0.041259060638755424 0.7533687244412288 3.006437494584381 2.500545011809583 5.900000095367432
True 63.165950775146484 0.4849335 0.21416900137443445 6.036597362894751 5.735088645345867 0.1558800617007339 7.199999809265137
True 66.85478973388672 0.4531556 0.3771056077260377 3.482568353229216 2.0287335341367467 0.4095896815698473 5.699999809265137
True 62.041717529296875 0.4410628 0.5149836492089743 3.2570428173736 2.7481401636186855 0.20419934132042514 6.800000190734863
True 141.03848266601562 0.7612388 0.22775341991027875 0.030591956145957184 0.24579488820172288 6.273014162344356 7.0
True 146.5883331298828 0.7470246 0.24672479747535128 3.39194364449491 4.392567834548202 6.226752391048589 6.099999904632568
True 44.540016174316406 0.0562757 0.07174193120974945 2.379822854331855 3.980544589663754 5.027962384282501 10.300000190734863
True 46.537506103515625 0.1390893 0.08263296177714212 1.4608016485041169 2.9602806518355633 1.090256937860571 6.0
True 48.47127151489258 0.2550337 0.45955304704374217 1.321339758541883 5.102644345467157 0.2743036281968576 6.5
True 68.16942596435547 0.3748912 0.737125172846454 1.3575354467074223 4.935382915308077 6.230466435504813 6.800000190734863
True 41.13587188720703 0.1033559 0.33775523880173125 1.9727729296250753 5.18790384986939 6.086633366087378 7.900000095367432
True 44.30278778076172 0.1029771 0.5025970539524204 2.8398586326126876 3.5301758198238 6.280083257141862 5.199999809265137
True 36.26007080078125 0.0801629 0.17789077185985935 1.390476752020885 2.139668974082597 4.270951121260317 5.699999809265137
True 42.17921447753906 0.081262 0.11417647370296302 5.848968609350963 3.081627054272806 4.191566550222799 5.699999809265137
True 41.151084899902344 0.0432884 0.46093466172776165 1.3558031935763803 4.38794565216026 1.192785244298232 7.099999904632568
True 46.236324310302734 0.2137799 0.5324521217471311 0.9214332974060501 4.288520527603787 0.3256728431206916 7.5
True 53.616268157958984 0.366349 0.5323570136067016 1.67158911772918 4.213683037811471 0.5620061524701219 6.800000190734863
True 39.06227493286133 0.1889094 0.16901174285126475 2.0510369756339424 5.8911733210421025 5.9886269074435905 6.900000095367432
True 48.50266647338867 0.2528197 0.8320297146105723 2.7653108947469716 3.914144260520917 0.3449044614585353 8.0
True 42.053558349609375 0.1599457 0.1558001335785179 2.160088894898834 5.182019861756969 6.204738168845776 6.800000190734863
True 302.2304992675781 0.8422016 0.31379447886866574 0.6072190377705606 5.9493218455473285 6.242586481625764 6.699999809265137
True 144.9739990234375 0.6862957 0.840875537329325 2.516009455627455 2.5836132672668985 0.14461257666850172 7.599999904632568
True 47.059326171875 0.1822777 0.2396014241258778 1.3373763825199585 2.253887026388079 2.380056413559455 7.199999809265137
True 61.1988525390625 0.429794 0.31041326296967386 0.9856691423729248 0.43140489906020413 5.135782591543231 5.199999809265137
True 97.7887191772461 0.5988045 0.26578537429218463 0.34475312732959157 4.395174270307063 0.301006977999514 7.5
True 48.14079666137695 0.2958742 0.2107368192300812 0.5481696990266152 3.0182882951191243 1.9206110580922928 7.0
True 80.99427032470703 0.5681559 0.2749223470971103 1.3898395907300836 2.8751082328009763 0.5557343082344444 7.099999904632568
True 73.99324035644531 0.4897638 0.624227648967488 2.666742775429286 2.359960732605935 0.6888626352027383 7.400000095367432
True 43.09104537963867 0.2147364 0.5592797413041533 2.9957449028077128 4.685329665812831 5.828349883559351 7.699999809265137
True 75.37779998779297 0.5411928 0.41956894564853775 2.459675609089009 4.256755673701867 0.060572525407037836 7.900000095367432
True 42.995235443115234 0.1104281 0.5217122588611139 1.156942957609346 3.7335489154160277 1.8460065948953581 7.0
True 102.40206146240234 0.6379044 0.5022321010145386 0.6112511302399678 3.851453714776561 0.23339432799420284 6.5
True 40.40892791748047 0.0757726 0.31179574318104764 1.7125717047960825 4.611979285173215 0.6426293597306357 8.100000381469727
True 42.76203155517578 0.0174863 0.016441350602659333 1.8603714194991365 3.9954580254520886 1.2923613700885126 5.699999809265137
True 40.4089469909668 0.1018635 0.3815944323223935 3.516158537742277 3.7904678584459646 6.194864232788198 6.599999904632568
True 44.82999801635742 0.1904343 0.5014742985263566 2.8230530208698514 2.868708390385407 0.9281081777831974 7.0
True 40.828861236572266 0.1080101 0.5590965158211558 1.133747889779192 2.2494715053007277 2.0986111527149 6.599999904632568
True 45.23903274536133 0.1268282 0.47406667577342876 3.0424841788869306 5.800487892234942 4.656590961857567 7.5
True 41.920902252197266 0.1058579 0.12826040971314373 4.4200830822986825 3.9514234557759553 5.794596979903687 5.699999809265137
True 44.21931076049805 0.0553638 0.03396899421098898 0.2910147975895367 3.913440387044809 3.386256197670937 5.300000190734863
True 47.618770599365234 0.2607146 0.06787236230705351 1.427409470018104 5.740496460255382 0.18208758084268797 6.400000095367432
True 71.05091857910156 0.5224629 0.06909217331009387 4.360628543594881 3.8894407782493423 5.912701250029867 5.699999809265137
True 108.18315887451172 0.6485207 0.46754352899938867 2.2828409137594203 0.523648876316306 5.59580585296694 3.5
True 35.0731201171875 0.1073957 0.08619884293059574 2.4359737417034126 4.408381951417201 6.276756436308135 7.599999904632568
True 38.56422424316406 0.0385844 0.5164207575122083 3.680473446471294 6.19195126718787 3.281301551743132 7.400000095367432
True 59.917015075683594 0.3569844 0.9270113548882483 1.195876908007705 5.644546494605352 5.709668240108842 5.400000095367432
True 56.696285247802734 0.3266576 0.12971705896087618 6.234521897212787 0.4986512146128181 0.07571971183767585 8.0
True 44.817848205566406 0.0459894 0.09579833191546246 6.172178893990686 2.5956470269685306 4.45466183220838 7.5
True 54.830684661865234 0.3342716 0.12261775392975427 4.293207957438436 0.012697968722254621 1.9901027846284933 6.099999904632568
True 57.60365676879883 0.3985958 0.15395339781011608 4.058649511797489 3.6776363809620323 5.920699788047811 8.399999618530273
True 39.40390396118164 0.2173391 0.22002597504654803 0.1449743837473458 0.7074358535400872 6.16963291198857 7.900000095367432
True 54.75978088378906 0.3086753 0.060706915173545956 4.573838024673317 2.2354568863802946 0.045905823171320546 7.900000095367432
True 47.482276916503906 0.3246491 0.054362641278596725 4.929828626538607 1.4368455823924726 0.28210525874170383 9.399999618530273
True 42.77863693237305 0.0920164 0.24303080995108645 3.865193495472498 4.054946918933951 5.397314065336719 8.399999618530273
True 57.719913482666016 0.3498918 0.13410167905720424 0.08316388790758462 1.5442165143773063 5.7766707099741454 7.5
True 46.415279388427734 0.1384961 0.08894965531005221 4.46353947970216 2.9185491838701307 5.910082297413883 8.100000381469727
True 45.703853607177734 0.1695469 0.419672442746401 0.32343638701627037 0.808109601173644 5.936884350624441 7.5
True 39.4709358215332 0.1235323 0.11925677805504702 0.13782812385725443 5.745265116503277 0.8287867167721555 9.0
True 42.31525421142578 0.1291261 0.059372783819524745 5.923546707253106 3.369214896171629 4.044866055259675 7.599999904632568
True 43.57992172241211 0.1293486 0.072536759959462 4.646093846104911 6.083309208414741 2.2390119401194415 8.100000381469727
True 38.82841110229492 0.0961728 0.15632391078590924 4.047098849517597 2.668126287615582 0.17769266596427108 8.699999809265137
True 47.88005447387695 0.3277785 0.12503731068149693 0.06644503279844714 5.0558158534914215 1.1034096912732272 7.699999809265137
True 48.686920166015625 0.0973781 0.06008592842517753 5.014153361398222 0.8767144950668483 0.8416464558858756 7.300000190734863
True 39.382057189941406 0.2275059 0.17691337509504346 0.08278079218477673 6.069914573396079 0.5211848198072238 8.600000381469727
True 36.33334732055664 0.1291356 0.08019386408090101 4.601035823621861 1.0071494007771769 1.0841613615995433 9.199999809265137
True 36.28520202636719 0.169539 0.3611105290609673 0.39305984015788903 4.427692532481366 1.7896009761655343 7.5
True 43.21903610229492 0.0496978 0.04459473232191772 5.718491825432493 0.9802153213555788 0.18796863947790995 8.0
True 39.41608810424805 0.2097522 0.046237611431252386 5.387734674895704 2.1457427124226864 5.916166555240278 8.800000190734863
True 45.42472839355469 0.11487 0.06684244717330341 5.891754422791958 5.65993157622274 1.3958526089973189 8.100000381469727
